"title","imdb_id","genres","overview","poster_path"
"The Forbidden Kingdom","865556","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.","/4jTVS5uij49cqzLKXjaQywIp7cV.jpg"
"WarGames","86567","[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.","/rQocmooj7bFKS2vZfzWBB5O12eR.jpg"
"Suburbia","86589","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","When household tensions and a sense of worthlessness overcome Evan, he finds escape when he clings with the orphans of a throw-away society. The runaways hold on to each other like a family until a tragedy tears them apart.","/cXwATkXHai5tPACN8uIIN0iIRQC.jpg"
"The Year of Living Dangerously","86617","[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Australian journalist Guy Hamilton travels to Indonesia to cover civil strife in 1965. There, on the eve of an attempted coup, he befriends a Chinese Australian photographer with a deep connection to and vast knowledge of the Indonesian people and also falls in love with a British national.","/3fBuFmNLTDKuL3QOlgeIvLdekJn.jpg"
"Yentl","86619","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","A Jewish girl disguises herself as a boy to enter religious training.","/3CGuXcT3j8vEAhjgqqL1bxHCCH0.jpg"
"Zelig","86637","[{'id': 35, 'name': 'Comedy'}]","Fictional documentary about the life of human chameleon Leonard Zelig, a man who becomes a celebrity in the 1920s due to his ability to look and act like whoever is around him. Clever editing places Zelig in real newsreel footage of Woodrow Wilson, Babe Ruth, and others.","/5dgjgBMWHcOrXL7EbGnU73WpXNB.jpg"
"The Jane Austen Book Club","866437","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Six Californians start a club to discuss the works of Jane Austen. As they delve into Austen's literature, the club members find themselves dealing with life experiences that parallel the themes of the books they are reading.","/8cDeATXsU7LgLNRIKcL2QEwE8tv.jpg"
"Made of Honor","866439","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.","/676inzl4mQBKdXTfkv6XCXGCi4.jpg"
"2010","86837","[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","This is a sequel to 2001 A Space Odyssey. It is now 2010 and both the Americans and the Russians are racing to get to Jupiter to investigate the black monolith (similar to the one found in Lunar Crater Clavius) which was found by the U.S.S. Discovery in orbit around Jupiter's moons. The U.S.S. Discovery's orbit is rapidly decaying and it will crash into IO but the Americans cannot get there in time to save U.S.S. Discovery. The Russians can get to Jupiter in time but only the Americans have the knowledge to access and awaken the U.S.S. Discovery's H.A.L.9000 sentient computer. This forces a joint American-Soviet space expedition against a backdrop of growing global tensions. The combined expedition is seeking answers to several mysteries. What is the significance of the black monolith? Why did H.A.L.9000 act so bizarrely and terminate 4 of 5 of the U.S.S. Discovery's crew? What happened to David Bowman? Along the way, curious data is detected  ...","/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg"
"The Adventures of Buckaroo Banzai Across the 8th Dimension","86856","[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.","/zaIvuZWPtmyQvsYMeLtox4vTlD2.jpg"
"Against All Odds","86859","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","She was a beautiful fugitive. Fleeing from corruption. From power. He was a professional athlete past his prime. Hired to find her, he grew to love her. Love turned to obsession. Obsession turned to murder. And now the price of freedom might be nothing less than their lives.","/vhAWYo9ao2INJaLXDRbK7bVzLcX.jpg"
"All of Me","86873","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","Just before stubborn millionaire Edwina Cutwater dies, she asks her uptight lawyer, Roger Cobb to amend her will so that her soul will pass to the young, vibrant Terry Hoskins – but the spiritual transference goes awry. Edwina enters Roger's body instead, forcing him to battle Edwina for control of his own being.","/k6z49N7FL8jlY0IG14wMmlOZFxa.jpg"
"Amadeus","86879","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]","The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.","/flnoqdC38mbaulAeptjynOFO7yi.jpg"
"Bachelor Party","86927","[{'id': 35, 'name': 'Comedy'}]","This outrageously funny look at one man's final moments of bachelorhood stars Tom Hanks as Rick, reluctant recipient of a bachelor bash given by a group of friends who view partying as their full-time religion. Rick's worried fiancée, Debbie (Tawny Kitaen), dresses up in disguise and crashes the party to spy on her future husband.","/truIlGNy9H8mmSzIu626ZYcZJHg.jpg"
"Beverly Hills Cop","86960","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","Tough-talking Detroit cop Axel Foley heads to the rarified world of Beverly Hills in his beat-up Chevy Nova to investigate a friend's murder. But soon, he realizes he's stumbled onto something much more complicated. Bungling rookie detective Billy Rosewood joins the fish-out-of-water Axel and shows him the West Los Angeles ropes.","/s7n0rS2Ff85SuSpqYG3ndkmdQf4.jpg"
"Birdy","86969","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","Two young men are seriously affected by the Vietnam war. One of them has always been obsessed with birds - but now believes he really is a bird, and has been sent to a mental hospital. Can his friend help him pull through?","/4O4uGfudufMXw7sNUJXJorCGcR3.jpg"
"Blame It on Rio","86973","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!","/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg"
"Blood Simple","86979","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.","/xz1p33UMrcPPOGP1vzlRwLVR6k0.jpg"
"Body Double","86984","[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.","/9bXkxtLrUiMrNOBfuYBqxRItDT9.jpg"
"The Bounty","86993","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","The familiar story of Lieutenant Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.","/hXFXIc6F4NXI5emWCKcUwqEPjIZ.jpg"
"Breakin'","86998","[{'id': 10402, 'name': 'Music'}]","A struggling young dancer joins forces with two breakdancers and together they become a street sensation.","/btZeyuVPpD8jtsf5E2rEzLl6C4C.jpg"
"Breakin' 2: Electric Boogaloo","86999","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","The dance crew from ""Breakin'"" bands together to save a community center from a greedy developer bent on building a shopping center in its place.","/lJM6ihKdiVAJs3bbQ3JJjVwg1wC.jpg"
"Broadway Danny Rose","87003","[{'id': 35, 'name': 'Comedy'}]","A hapless talent manager named Danny Rose, by helping a client, gets dragged into a love triangle involving the mob. His story is told in flashback, an anecdote shared amongst a group of comedians over lunch at New York's Carnegie Deli. Rose's one-man talent agency represents countless incompetent entertainers, including a one-legged tap dancer, and one slightly talented one: washed-up lounge singer Lou Canova (Nick Apollo Forte), whose career is on the rebound.","/zqMUSxMUGb9cq4nk8OZfAJkoe8B.jpg"
"The Brother from Another Planet","87004","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","An alien slave crashes lands in New York city while being pursued by two Men in Black bounty hunters. His attempt to find a place for himself on earth parallels that of the immigrant experience.","/zTFQp8n7XAdIV3SkLIMpAIJEtmH.jpg"
"City of Men","870090","[{'id': 18, 'name': 'Drama'}]","Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas.","/bIg5Hv4FZn9210BIO2wJ36MOjMF.jpg"
"Frost/Nixon","870111","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.","/qCs0Vc3QhyqRSDLCDinOai5CVT5.jpg"
"C.H.U.D.","87015","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","A rash of bizarre murders in New York City seems to point to a group of grotesquely deformed vagrants living in the sewers. A courageous policeman, a photo journalist and his girlfriend, and a nutty bum, who seems to know a lot about the creatures, band together to try and determine what the creatures are and how to stop them.","/m3lzx4L9EUJ3owA83EKNOrz7zS0.jpg"
"All Tomorrow's Parties","870210","[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]","A kaleidoscopic journey into the parallel musical universe of cult music festival All Tomorrow's Parties.","/aVtfeJd4gfiXiAQ39GI4g7Bahaq.jpg"
"Cannonball Run II","87032","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","The original characters from the first Cannonball Run movie compete in an illegal race across the country once more in various cars and trucks.","/6Z5wXVG5V05WigfjMXGm87ipkvZ.jpg"
"Cheech & Chong's The Corsican Brothers","87042","[{'id': 35, 'name': 'Comedy'}]","Two brothers who can feel each others' pain and pleasure mess up the French revolution.","/xYlE4EHq6pzGwEr2WWCS6F5F00p.jpg"
"Children of the Corn","87050","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","A boy preacher named Isaac goes to a town in Nebraska called Gatlin and gets all the children to murder every adult in town.","/zH77CDSRPeYfZZJyyKSt84j62m8.jpg"
"Choose Me","87054","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Several lost-soul night-owls, including a nightclub owner, a talkback radio relationships counseller, and an itinerant stranger have encounters that expose their contradictions and anxieties about love and acceptance.","/octHjRWfXNg5ZQm01nm2qdQpzin.jpg"
